"","decimalLatitude","decimalLongitude","eventDate","scientificName","taxonConceptID","recordID","data_resource"
"115",-42.55,146.83,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c5c4d05a-9e67-4811-a73a-8bc7b8844e17","Tasmanian Museum and Art Gallery provider for OZCAM"
"116",-41.5319,146.8343,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c4d10c8c-b339-4019-a9ae-f0a2ebf2a4aa","Tasmanian Museum and Art Gallery provider for OZCAM"
"117",-33.816,151.2,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c45f4f64-8724-4f69-916d-3f95b9f42675","Australian Museum provider for OZCAM"
"118",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c3e56ffa-130d-44e8-a764-0bbb11b10a14","Australian Museum provider for OZCAM"
"119",-33.85,151.233,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c3b01504-47eb-4646-80ed-da0a4ea05706","Australian Museum provider for OZCAM"
"120",-37.85,144.97,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c335eff8-f6fb-4eea-860f-741c1b3f2f97","Museums Victoria provider for OZCAM"
"121",-34.066,150.816,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c26aab5d-03ea-47bf-8980-954ef6476e68","Australian Museum provider for OZCAM"
"122",-33.916,151.133,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c112442f-645b-4c24-9d54-400d290b456b","Australian Museum provider for OZCAM"
"123",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c090cd8e-af4d-4520-bf6e-70ed80ab071a","Australian Museum provider for OZCAM"
"124",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c06ce289-3588-4879-99d7-2e634952171b","South Australian Museum Australia provider for OZCAM"
"125",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c05ca49e-0f6a-48b2-a9aa-4c9f1080f1cc","South Australian Museum Australia provider for OZCAM"
"126",-41.4334,147.1441,"1991-01-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c026562a-cd5c-4280-80e8-1f328a24064a","Australian National Wildlife Collection provider for OZCAM"
"127",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c0034196-2e0b-4f70-9a5b-69ae5285c082","Australian National Wildlife Collection provider for OZCAM"
"128",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bfc853b4-d9ce-4c73-aa31-77ec0ff069aa","Queensland Museum provider for OZCAM"
"129",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bf43f6b9-b0da-4fa2-998b-5a489c9ec161","Museums Victoria provider for OZCAM"
"130",-42,146.5,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","becfbd7d-d26b-4272-9378-db35fa3ec047","South Australian Museum Australia provider for OZCAM"
"131",-35.036216,150.666744,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","beada79c-169c-4bbe-a46a-6bf44ac98e21","OEH Atlas of NSW Wildlife"
"132",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","be324355-d934-4fd1-9d61-d3cda68d798a","Australian Museum provider for OZCAM"
"133",NA,NA,"1936-01-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","be0fbfb0-e4b7-4343-ae9d-a31fe7d7c69e","Australian Museum provider for OZCAM"
"134",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bde981ed-e6cd-4279-b6f1-3883c7cb0604","Australian Museum provider for OZCAM"
"135",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bc36b3df-6736-475e-9e58-41daea278df0","Queensland Museum provider for OZCAM"
"136",-33.4833,150.1667,"1899-01-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bb4a5095-f829-40b9-a6d0-b04c766c9ffe","South Australian Museum Australia provider for OZCAM"
"137",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bac53d11-adec-47f3-818d-4cde4704883e","Queensland Museum provider for OZCAM"
"138",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b9b62b27-3f8f-452d-a6e9-d6e888e4bafc","South Australian Museum Australia provider for OZCAM"
"139",-43,147,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b95387eb-ba19-4caf-9039-11cd09454868","Tasmanian Museum and Art Gallery provider for OZCAM"
"140",-33.833,151.25,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b92aac7e-b023-498f-bf56-1e0f20acba84","Australian Museum provider for OZCAM"
"141",-33.783,151.166,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b905744a-e9bd-4156-ae8b-8288924f9a12","Australian Museum provider for OZCAM"
"142",-42.6153,147.7177,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b8efe7ba-3679-45d6-ae7e-9391f227e0dc","Tasmanian Museum and Art Gallery provider for OZCAM"
"143",-31.083,152.833,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b7dcc95d-c3b4-45f0-81f5-32c073987d8e","Australian Museum provider for OZCAM"
"144",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b75473d5-0558-4f2e-b78a-165250efa486","South Australian Museum Australia provider for OZCAM"
"145",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b70ba602-ad61-443d-9ab5-ccdd245a46e5","Museums Victoria provider for OZCAM"
"146",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b66d72bf-f7a7-4d2b-bfd4-900f59118124","Australian Museum provider for OZCAM"
"147",-31,135,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b5c2a038-6669-41dc-873e-507467af5e3a","South Australian Museum Australia provider for OZCAM"
"148",-42.78,147.36,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b47c0b2d-5923-4e74-81e0-cf7c0426f07e","Tasmanian Museum and Art Gallery provider for OZCAM"
"149",-42,146.5,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b3f6bb90-a5f8-4b11-b74b-da49170ae6e0","South Australian Museum Australia provider for OZCAM"
"150",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b24d37df-1723-42a5-b501-51877bd576a4","Museums Victoria provider for OZCAM"
"151",-40.966,148.016,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b2301d24-0adc-43d3-972b-04deaa9aba5e","Australian Museum provider for OZCAM"
"152",-34.9333,138.6,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b1ad1581-2db4-4bdb-a4db-b8be1987eb05","South Australian Museum Australia provider for OZCAM"
"153",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b1797e19-1e8e-45cf-a2a7-51bc6c747462","Australian Museum provider for OZCAM"
"154",-42.78,147.36,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b0f260c4-0f37-4d44-a895-a4d7ebd21f16","Tasmanian Museum and Art Gallery provider for OZCAM"
"155",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b0d68339-b46f-4814-9d16-98952f16a6e4","Australian Museum provider for OZCAM"
"156",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","afd2b01e-d0bf-4bf5-9391-a2bf152e4dc2","Museums Victoria provider for OZCAM"
"157",-34.3333,139,"1880-01-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","afb6d06d-aec7-41be-85c0-ebe00acfcd20","South Australian Museum Australia provider for OZCAM"
"158",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","af45270d-78f1-48f0-8dff-49cfe6b8af46","Museums Victoria provider for OZCAM"
"159",-41.33332,147.08332,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","af1b124d-92c9-4fca-b5d6-bb2a159b7d56","Queen Victoria Museum Art Gallery provider for OZCAM"
"160",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ae878f57-7d3e-43b2-ba18-5f57521bdd15","South Australian Museum Australia provider for OZCAM"
"161",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ae381ee5-cd22-4c15-a951-1ef3abb84106","South Australian Museum Australia provider for OZCAM"
"162",-42,146.75,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ad706860-b96a-4b39-9041-8c1beebcbaba","Northern Territory Museum and Art Gallery provider for OZCAM"
"163",-33.916,151.133,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ad3187cc-ddc2-4d0d-8fd7-7742dba6bc5e","Australian Museum provider for OZCAM"
"164",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ac40a505-2939-402b-b77e-e91234cb7d90","Museums Victoria provider for OZCAM"
"165",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ac12b530-896b-4937-bae7-3e8dfb6647dc","Australian Museum provider for OZCAM"
"166",-33.733,150.483,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","aaf66f63-963c-4892-a6ea-c3fe57a6ba3d","Australian Museum provider for OZCAM"
"167",-35.036216,150.666744,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","aae563af-0b7d-4fed-a21a-e8fbd31349f7","OEH Atlas of NSW Wildlife"
"168",-42.61,147.72,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","aa9345d0-9b5c-4302-bfe0-b3688ac1a4cf","Tasmanian Museum and Art Gallery provider for OZCAM"
"169",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","aa249a50-9ae8-4bef-87b0-d6d1f5294bd1","Australian Museum provider for OZCAM"
"170",-30.59805,151.80111,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a994d205-cc16-4221-8314-18997486d9b1","Australian Museum provider for OZCAM"
"171",NA,NA,"1866-01-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a964326e-4669-46f8-8d1b-bef5cb980554","Australian Museum provider for OZCAM"
"172",-33.783,151.166,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a8090a9f-27b9-438f-8be3-a52d5a66889a","Australian Museum provider for OZCAM"
"173",-43.21,147.11,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a6eee3a4-6c5e-4a46-8d97-f807f26108e8","Tasmanian Museum and Art Gallery provider for OZCAM"
"174",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a685adc4-19c8-477b-9cee-e890a060f395","South Australian Museum Australia provider for OZCAM"
"175",-33.916,151.133,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a65a06ad-97e4-40e5-8e67-8db2724e5e33","Australian Museum provider for OZCAM"
"176",-34.9667,138.5333,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a3ae4c8a-d164-43bc-969c-a645aa796a63","South Australian Museum Australia provider for OZCAM"
"177",-39.89,144.05,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a32d472d-80d2-455b-9634-2eeb3158109e","Tasmanian Museum and Art Gallery provider for OZCAM"
"178",-33.8,151.283,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a3192e02-0e2c-47c7-971f-502eb03d4723","Australian Museum provider for OZCAM"
"179",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a2d32c40-e902-404d-80fd-7289652333bd","Museums Victoria provider for OZCAM"
"180",-33.733,150.483,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a25ca89a-2770-4fca-8ce4-2108d8e57ebd","Australian Museum provider for OZCAM"
"181",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a246d061-0482-41f6-94ab-eb7b58e186e3","Queensland Museum provider for OZCAM"
"182",-42.37,145.21,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a1d8de82-444b-44a9-baa0-a01d45251d9d","Tasmanian Museum and Art Gallery provider for OZCAM"
"183",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a161baf1-5cdb-4f70-9bc7-4025e46dd7f4","Queen Victoria Museum Art Gallery provider for OZCAM"
"184",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a106a54e-a0c8-41ac-bc40-a718474d8e04","Museums Victoria provider for OZCAM"
"185",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a0410177-f554-40ef-950c-15f48d33834a","Australian Museum provider for OZCAM"
"186",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9ffbce8a-c872-48da-adae-6e20cb04c7d7","Australian Museum provider for OZCAM"
"187",-33.716,150.433,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9fec735f-4473-46a8-8af0-55ea8caadfff","Australian Museum provider for OZCAM"
"188",-41.5319,146.8343,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9e0e6043-daa4-4190-bb9e-91374c4228d4","Tasmanian Museum and Art Gallery provider for OZCAM"
"189",-40.966,148.016,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9de64152-0cc1-4712-a68e-8d91db446c01","Australian Museum provider for OZCAM"
"190",-42.06,146.17,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9d1efd35-b672-4469-8e2b-eb89ec7fc3b8","Tasmanian Museum and Art Gallery provider for OZCAM"
"191",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9af5ba89-104f-46c6-9141-ad8badc232b9","Museums Victoria provider for OZCAM"
"192",-33.75,150.716,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9a7e7cfe-fc3b-4b32-8fee-39e99503e942","Australian Museum provider for OZCAM"
"193",-43.21,147.11,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","99f8cb12-c645-4cc8-9e8e-847860b83176","Tasmanian Museum and Art Gallery provider for OZCAM"
"194",-43.16,147.24,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","999c3d97-26a8-49db-849b-cdf84d90e5a8","Tasmanian Museum and Art Gallery provider for OZCAM"
"195",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","996e5b2f-3b28-467c-907d-10258c428add","Museums Victoria provider for OZCAM"
"196",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9934ca58-4531-4216-8e0e-eb799e0277c3","Museums Victoria provider for OZCAM"
"197",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","98e0e5e4-a3ae-4336-b57a-006b4366970d","Museums Victoria provider for OZCAM"
"198",-43.21,147.11,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","973bc3c1-a63d-43bb-9853-23b37625baeb","Tasmanian Museum and Art Gallery provider for OZCAM"
"199",-42.9319,147.2843,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","96e9a2f2-3d2d-4d20-8eb0-49d3d74f58f4","Tasmanian Museum and Art Gallery provider for OZCAM"
"200",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","967138f6-3315-4745-b034-e271d1f71cda","South Australian Museum Australia provider for OZCAM"
"201",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","966a91e3-45c7-4988-af35-67ee74069439","Queensland Museum provider for OZCAM"
"202",-37.82,145.05,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9668b554-12f6-4419-8109-b577fb528a7f","Museums Victoria provider for OZCAM"
"203",-42.37,145.21,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","96482c0b-5dbc-4140-a856-6abd1e794e9c","Tasmanian Museum and Art Gallery provider for OZCAM"
"204",NA,NA,"1936-01-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9631c9c7-b489-44e9-bf50-c14dc959968c","Australian Museum provider for OZCAM"
"205",-43.0319,147.2843,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","95d32aa3-0621-4384-9614-c40eb8ba2c10","Tasmanian Museum and Art Gallery provider for OZCAM"
"206",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9595a29e-f179-4399-b314-b3a5e09ee4c7","Australian Museum provider for OZCAM"
"207",-33.816,151.2,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","94a23a88-ca71-42ff-8f7e-2f2e62ac11aa","Australian Museum provider for OZCAM"
"208",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","93c30040-f7fc-41d4-a092-61204e6ebeca","Museums Victoria provider for OZCAM"
"209",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","92f9e119-d78b-44bb-bc19-19c57dcb9223","Australian National Wildlife Collection provider for OZCAM"
"210",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","929bce61-b496-4f83-9cb6-af09e702e748","Queen Victoria Museum Art Gallery provider for OZCAM"
"211",-37.8,145.02,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9252ce12-037d-4476-b9e1-c7092a96fc5b","Museums Victoria provider for OZCAM"
"212",-33.75,150.716,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","91e473bb-d087-41bb-be69-5f9f913eeba1","Australian Museum provider for OZCAM"
"213",-33.816,151.2,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","915dee9a-6851-477e-9e66-36363598aec1","Australian Museum provider for OZCAM"
"214",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","91584c64-634e-4a1e-9408-52b8911c5e2c","Australian Museum provider for OZCAM"
"215",-41.1,147.81666,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","909e12eb-6ec3-4960-8da8-85a5a11ac1c0","Queen Victoria Museum Art Gallery provider for OZCAM"
"216",-42,146.76,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","90052d20-624e-4c89-a93d-2dc148de58fb","Australian Museum provider for OZCAM"
"217",-34.4,150.483,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","8e4007f1-8e74-436c-ad03-a0cba7994076","Australian Museum provider for OZCAM"
"218",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","8d3e60fb-328a-4a9b-a135-5991e9152e89","Australian Museum provider for OZCAM"
"219",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","8d1ed7a9-74fe-4743-9ff7-2b2ced6ae3e2","Australian Museum provider for OZCAM"
"220",NA,NA,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","8c3a6763-9beb-414e-bcdc-e1530198379f","South Australian Museum Australia provider for OZCAM"
"221",NA,NA,"1866-01-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","8bfe859f-ece0-4298-a80a-465a8a77c304","Australian Museum provider for OZCAM"
